,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
88,DF5c,Linear Regression,Random Over Sampler,1,0.9444444444444444,0.5652173913043478,0.7183098591549296,0.896551724137931,0.816,0.6933333333333332,71.0,29.0,51,3,26,20
89,DF5c,Linear Regression,Random Over Sampler,2,0.8305084745762712,0.4878048780487805,0.7,0.6666666666666666,0.7596899224806201,0.5633802816901409,70.0,30.0,49,10,20,21
90,DF5c,Linear Regression,Random Over Sampler,3,0.8253968253968254,0.5675675675675675,0.7647058823529411,0.65625,0.7938931297709922,0.6086956521739131,68.0,32.0,52,11,21,16
91,DF5c,Linear Regression,Random Over Sampler,4,0.8461538461538461,0.4857142857142857,0.7534246575342466,0.6296296296296297,0.7971014492753623,0.5483870967741936,73.0,27.0,55,10,17,18
92,DF5c,Linear Regression,Random Over Sampler,5,0.8571428571428571,0.4772727272727273,0.676056338028169,0.7241379310344828,0.7559055118110235,0.5753424657534246,71.0,29.0,48,8,21,23
93,DF5c,Linear Regression,Random Over Sampler,6,0.7735849056603774,0.5531914893617021,0.6612903225806451,0.6842105263157895,0.7130434782608696,0.611764705882353,62.0,38.0,41,12,26,21
94,DF5c,Linear Regression,Random Over Sampler,7,0.9032258064516129,0.4473684210526316,0.7272727272727273,0.7391304347826086,0.8057553956834532,0.5573770491803278,77.0,23.0,56,6,17,21
95,DF5c,Linear Regression,Random Over Sampler,8,0.9137931034482759,0.6428571428571429,0.7794117647058824,0.84375,0.8412698412698414,0.7297297297297298,68.0,32.0,53,5,27,15
96,DF5c,Linear Regression,Random Over Sampler,9,0.8793103448275862,0.42857142857142855,0.68,0.72,0.7669172932330827,0.5373134328358209,75.0,25.0,51,7,18,24
97,DF5c,Linear Regression,Random Over Sampler,10,0.8431372549019608,0.5510204081632653,0.6615384615384615,0.7714285714285715,0.7413793103448276,0.6428571428571429,65.0,35.0,43,8,27,22
98,DF5c,Linear Regression,SMOTEENN,1,0.9464285714285714,0.5909090909090909,0.7464788732394366,0.896551724137931,0.8346456692913385,0.7123287671232877,71.0,29.0,53,3,26,18
99,DF5c,Linear Regression,SMOTEENN,2,0.8412698412698413,0.5405405405405406,0.7571428571428571,0.6666666666666666,0.7969924812030075,0.5970149253731343,70.0,30.0,53,10,20,17
100,DF5c,Linear Regression,SMOTEENN,3,0.8360655737704918,0.5641025641025641,0.75,0.6875,0.7906976744186046,0.619718309859155,68.0,32.0,51,10,22,17
101,DF5c,Linear Regression,SMOTEENN,4,0.8133333333333334,0.52,0.8356164383561644,0.48148148148148145,0.8243243243243243,0.5,73.0,27.0,61,14,13,12
102,DF5c,Linear Regression,SMOTEENN,5,0.7846153846153846,0.42857142857142855,0.7183098591549296,0.5172413793103449,0.75,0.46875000000000006,71.0,29.0,51,14,15,20
103,DF5c,Linear Regression,SMOTEENN,6,0.7777777777777778,0.5652173913043478,0.6774193548387096,0.6842105263157895,0.7241379310344828,0.6190476190476191,62.0,38.0,42,12,26,20
104,DF5c,Linear Regression,SMOTEENN,7,0.8360655737704918,0.3333333333333333,0.6623376623376623,0.5652173913043478,0.7391304347826089,0.4193548387096774,77.0,23.0,51,10,13,26
105,DF5c,Linear Regression,SMOTEENN,8,0.847457627118644,0.5609756097560976,0.7352941176470589,0.71875,0.7874015748031497,0.6301369863013699,68.0,32.0,50,9,23,18
106,DF5c,Linear Regression,SMOTEENN,9,0.8709677419354839,0.4473684210526316,0.72,0.68,0.7883211678832117,0.5396825396825397,75.0,25.0,54,8,17,21
107,DF5c,Linear Regression,SMOTEENN,10,0.8032786885245902,0.5897435897435898,0.7538461538461538,0.6571428571428571,0.7777777777777778,0.6216216216216216,65.0,35.0,49,12,23,16
108,DF5c,Linear Regression,SMOTETomek,1,0.9152542372881356,0.5853658536585366,0.7605633802816901,0.8275862068965517,0.8307692307692307,0.6857142857142856,71.0,29.0,54,5,24,17
109,DF5c,Linear Regression,SMOTETomek,2,0.8307692307692308,0.5428571428571428,0.7714285714285715,0.6333333333333333,0.8,0.5846153846153846,70.0,30.0,54,11,19,16
110,DF5c,Linear Regression,SMOTETomek,3,0.7971014492753623,0.5806451612903226,0.8088235294117647,0.5625,0.8029197080291971,0.5714285714285715,68.0,32.0,55,14,18,13
111,DF5c,Linear Regression,SMOTETomek,4,0.8108108108108109,0.5,0.821917808219178,0.48148148148148145,0.8163265306122449,0.49056603773584906,73.0,27.0,60,14,13,13
112,DF5c,Linear Regression,SMOTETomek,5,0.803030303030303,0.47058823529411764,0.7464788732394366,0.5517241379310345,0.7737226277372262,0.507936507936508,71.0,29.0,53,13,16,18
113,DF5c,Linear Regression,SMOTETomek,6,0.7540983606557377,0.5897435897435898,0.7419354838709677,0.6052631578947368,0.7479674796747967,0.5974025974025974,62.0,38.0,46,15,23,16
114,DF5c,Linear Regression,SMOTETomek,7,0.8571428571428571,0.43333333333333335,0.7792207792207793,0.5652173913043478,0.8163265306122449,0.49056603773584906,77.0,23.0,60,10,13,17
115,DF5c,Linear Regression,SMOTETomek,8,0.8333333333333334,0.6176470588235294,0.8088235294117647,0.65625,0.8208955223880597,0.6363636363636364,68.0,32.0,55,11,21,13
116,DF5c,Linear Regression,SMOTETomek,9,0.8955223880597015,0.5454545454545454,0.8,0.72,0.8450704225352113,0.6206896551724138,75.0,25.0,60,7,18,15
117,DF5c,Linear Regression,SMOTETomek,10,0.8125,0.6388888888888888,0.8,0.6571428571428571,0.8062015503875969,0.647887323943662,65.0,35.0,52,12,23,13
