,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
100,DF5c,DecisionTreeClassifier,SMOTEENN,1,0.8363636363636363,0.4444444444444444,0.647887323943662,0.6896551724137931,0.7301587301587301,0.5405405405405405,71.0,29.0,46,9,20,25
101,DF5c,DecisionTreeClassifier,SMOTEENN,2,0.8125,0.5,0.7428571428571429,0.6,0.7761194029850748,0.5454545454545454,70.0,30.0,52,12,18,18
102,DF5c,DecisionTreeClassifier,SMOTEENN,3,0.746031746031746,0.43243243243243246,0.6911764705882353,0.5,0.717557251908397,0.463768115942029,68.0,32.0,47,16,16,21
103,DF5c,DecisionTreeClassifier,SMOTEENN,4,0.7936507936507936,0.3783783783783784,0.684931506849315,0.5185185185185185,0.7352941176470589,0.4375,73.0,27.0,50,13,14,23
104,DF5c,DecisionTreeClassifier,SMOTEENN,5,0.7384615384615385,0.34285714285714286,0.676056338028169,0.41379310344827586,0.7058823529411765,0.375,71.0,29.0,48,17,12,23
105,DF5c,DecisionTreeClassifier,SMOTEENN,6,0.6779661016949152,0.4634146341463415,0.6451612903225806,0.5,0.6611570247933884,0.48101265822784817,62.0,38.0,40,19,19,22
106,DF5c,DecisionTreeClassifier,SMOTEENN,7,0.8,0.3,0.7272727272727273,0.391304347826087,0.761904761904762,0.33962264150943394,77.0,23.0,56,14,9,21
107,DF5c,DecisionTreeClassifier,SMOTEENN,8,0.7666666666666667,0.45,0.6764705882352942,0.5625,0.71875,0.5,68.0,32.0,46,14,18,22
108,DF5c,DecisionTreeClassifier,SMOTEENN,9,0.8225806451612904,0.3684210526315789,0.68,0.56,0.7445255474452556,0.4444444444444444,75.0,25.0,51,11,14,24
109,DF5c,DecisionTreeClassifier,SMOTEENN,10,0.7397260273972602,0.5925925925925926,0.8307692307692308,0.45714285714285713,0.7826086956521738,0.5161290322580645,65.0,35.0,54,19,16,11
110,DF5c,DecisionTreeClassifier,SMOTETomek,1,0.7714285714285715,0.43333333333333335,0.7605633802816901,0.4482758620689655,0.7659574468085106,0.44067796610169496,71.0,29.0,54,16,13,17
111,DF5c,DecisionTreeClassifier,SMOTETomek,2,0.7704918032786885,0.41025641025641024,0.6714285714285714,0.5333333333333333,0.7175572519083969,0.463768115942029,70.0,30.0,47,14,16,23
112,DF5c,DecisionTreeClassifier,SMOTETomek,3,0.75,0.5,0.7941176470588235,0.4375,0.7714285714285715,0.4666666666666667,68.0,32.0,54,18,14,14
113,DF5c,DecisionTreeClassifier,SMOTETomek,4,0.7916666666666666,0.42857142857142855,0.7808219178082192,0.4444444444444444,0.7862068965517242,0.43636363636363634,73.0,27.0,57,15,12,16
114,DF5c,DecisionTreeClassifier,SMOTETomek,5,0.828125,0.5,0.7464788732394366,0.6206896551724138,0.7851851851851853,0.5538461538461539,71.0,29.0,53,11,18,18
115,DF5c,DecisionTreeClassifier,SMOTETomek,6,0.7017543859649122,0.4883720930232558,0.6451612903225806,0.5526315789473685,0.6722689075630253,0.5185185185185185,62.0,38.0,40,17,21,22
116,DF5c,DecisionTreeClassifier,SMOTETomek,7,0.8181818181818182,0.391304347826087,0.8181818181818182,0.391304347826087,0.8181818181818182,0.391304347826087,77.0,23.0,63,14,9,14
117,DF5c,DecisionTreeClassifier,SMOTETomek,8,0.828125,0.5833333333333334,0.7794117647058824,0.65625,0.8030303030303031,0.6176470588235293,68.0,32.0,53,11,21,15
118,DF5c,DecisionTreeClassifier,SMOTETomek,9,0.8676470588235294,0.5,0.7866666666666666,0.64,0.8251748251748251,0.5614035087719298,75.0,25.0,59,9,16,16
119,DF5c,DecisionTreeClassifier,SMOTETomek,10,0.75,0.5277777777777778,0.7384615384615385,0.5428571428571428,0.7441860465116279,0.5352112676056338,65.0,35.0,48,16,19,17
