,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
72,DF5c,Logistic Regression,SMOTE,3,0.7878787878787878,0.5294117647058824,0.7647058823529411,0.5625,0.7761194029850745,0.5454545454545455,68.0,32.0,52,14,18,16
73,DF5c,Logistic Regression,SMOTE,4,0.8450704225352113,0.5517241379310345,0.821917808219178,0.5925925925925926,0.8333333333333333,0.5714285714285714,73.0,27.0,60,11,16,13
74,DF5c,Logistic Regression,SMOTE,5,0.8125,0.4722222222222222,0.7323943661971831,0.5862068965517241,0.7703703703703704,0.523076923076923,71.0,29.0,52,12,17,19
75,DF5c,Logistic Regression,SMOTE,6,0.7333333333333333,0.55,0.7096774193548387,0.5789473684210527,0.7213114754098361,0.5641025641025641,62.0,38.0,44,16,22,18
76,DF5c,Logistic Regression,SMOTE,7,0.8333333333333334,0.325,0.6493506493506493,0.5652173913043478,0.72992700729927,0.4126984126984127,77.0,23.0,50,10,13,27
77,DF5c,Logistic Regression,SMOTE,8,0.8461538461538461,0.6285714285714286,0.8088235294117647,0.6875,0.8270676691729324,0.6567164179104478,68.0,32.0,55,10,22,13
78,DF5c,Logistic Regression,SMOTE,9,0.859375,0.4444444444444444,0.7333333333333333,0.64,0.79136690647482,0.5245901639344263,75.0,25.0,55,9,16,20
79,DF5c,Logistic Regression,SMOTE,10,0.7910447761194029,0.6363636363636364,0.8153846153846154,0.6,0.803030303030303,0.6176470588235293,65.0,35.0,53,14,21,12
80,DF5c,Logistic Regression,Random Under Sampler,1,0.9152542372881356,0.5853658536585366,0.7605633802816901,0.8275862068965517,0.8307692307692307,0.6857142857142856,71.0,29.0,54,5,24,17
81,DF5c,Logistic Regression,Random Under Sampler,2,0.819672131147541,0.48717948717948717,0.7142857142857143,0.6333333333333333,0.7633587786259541,0.5507246376811593,70.0,30.0,50,11,19,20
82,DF5c,Logistic Regression,Random Under Sampler,3,0.819672131147541,0.5384615384615384,0.7352941176470589,0.65625,0.7751937984496124,0.5915492957746479,68.0,32.0,50,11,21,18
83,DF5c,Logistic Regression,Random Under Sampler,4,0.8529411764705882,0.53125,0.7945205479452054,0.6296296296296297,0.8226950354609929,0.5762711864406779,73.0,27.0,58,10,17,15
84,DF5c,Logistic Regression,Random Under Sampler,5,0.8596491228070176,0.4883720930232558,0.6901408450704225,0.7241379310344828,0.765625,0.5833333333333334,71.0,29.0,49,8,21,22
85,DF5c,Logistic Regression,Random Under Sampler,6,0.75,0.5454545454545454,0.6774193548387096,0.631578947368421,0.7118644067796611,0.5853658536585366,62.0,38.0,42,14,24,20
86,DF5c,Logistic Regression,Random Under Sampler,7,0.8771929824561403,0.37209302325581395,0.6493506493506493,0.6956521739130435,0.7462686567164178,0.48484848484848486,77.0,23.0,50,7,16,27
87,DF5c,Logistic Regression,Random Under Sampler,8,0.8679245283018868,0.5319148936170213,0.6764705882352942,0.78125,0.7603305785123967,0.6329113924050632,68.0,32.0,46,7,25,22
88,DF5c,Logistic Regression,Random Under Sampler,9,0.8666666666666667,0.425,0.6933333333333334,0.68,0.7703703703703704,0.5230769230769231,75.0,25.0,52,8,17,23
89,DF5c,Logistic Regression,Random Under Sampler,10,0.8545454545454545,0.6,0.7230769230769231,0.7714285714285715,0.7833333333333332,0.675,65.0,35.0,47,8,27,18
90,DF5c,Logistic Regression,Random Over Sampler,1,0.9180327868852459,0.6153846153846154,0.7887323943661971,0.8275862068965517,0.8484848484848485,0.7058823529411765,71.0,29.0,56,5,24,15
91,DF5c,Logistic Regression,Random Over Sampler,2,0.8225806451612904,0.5,0.7285714285714285,0.6333333333333333,0.7727272727272727,0.5588235294117647,70.0,30.0,51,11,19,19
92,DF5c,Logistic Regression,Random Over Sampler,3,0.8032786885245902,0.5128205128205128,0.7205882352941176,0.625,0.7596899224806202,0.5633802816901409,68.0,32.0,49,12,20,19
93,DF5c,Logistic Regression,Random Over Sampler,4,0.8571428571428571,0.4864864864864865,0.7397260273972602,0.6666666666666666,0.7941176470588235,0.5625,73.0,27.0,54,9,18,19
94,DF5c,Logistic Regression,Random Over Sampler,5,0.819672131147541,0.46153846153846156,0.704225352112676,0.6206896551724138,0.7575757575757576,0.5294117647058824,71.0,29.0,50,11,18,21
95,DF5c,Logistic Regression,Random Over Sampler,6,0.7777777777777778,0.5652173913043478,0.6774193548387096,0.6842105263157895,0.7241379310344828,0.6190476190476191,62.0,38.0,42,12,26,20
96,DF5c,Logistic Regression,Random Over Sampler,7,0.8813559322033898,0.3902439024390244,0.6753246753246753,0.6956521739130435,0.7647058823529411,0.5000000000000001,77.0,23.0,52,7,16,25
97,DF5c,Logistic Regression,Random Over Sampler,8,0.9,0.65,0.7941176470588235,0.8125,0.84375,0.7222222222222223,68.0,32.0,54,6,26,14
98,DF5c,Logistic Regression,Random Over Sampler,9,0.8852459016393442,0.46153846153846156,0.72,0.72,0.7941176470588235,0.5625,75.0,25.0,54,7,18,21
99,DF5c,Logistic Regression,Random Over Sampler,10,0.8305084745762712,0.6097560975609756,0.7538461538461538,0.7142857142857143,0.7903225806451613,0.6578947368421052,65.0,35.0,49,10,25,16
100,DF5c,Logistic Regression,SMOTEENN,1,0.9206349206349206,0.6486486486486487,0.8169014084507042,0.8275862068965517,0.8656716417910447,0.7272727272727273,71.0,29.0,58,5,24,13
101,DF5c,Logistic Regression,SMOTEENN,2,0.8181818181818182,0.5294117647058824,0.7714285714285715,0.6,0.7941176470588236,0.5625,70.0,30.0,54,12,18,16
102,DF5c,Logistic Regression,SMOTEENN,3,0.78125,0.5,0.7352941176470589,0.5625,0.7575757575757576,0.5294117647058824,68.0,32.0,50,14,18,18
103,DF5c,Logistic Regression,SMOTEENN,4,0.8529411764705882,0.53125,0.7945205479452054,0.6296296296296297,0.8226950354609929,0.5762711864406779,73.0,27.0,58,10,17,15
104,DF5c,Logistic Regression,SMOTEENN,5,0.7833333333333333,0.4,0.6619718309859155,0.5517241379310345,0.717557251908397,0.463768115942029,71.0,29.0,47,13,16,24
105,DF5c,Logistic Regression,SMOTEENN,6,0.8,0.56,0.6451612903225806,0.7368421052631579,0.7142857142857142,0.6363636363636364,62.0,38.0,40,10,28,22
106,DF5c,Logistic Regression,SMOTEENN,7,0.8518518518518519,0.32608695652173914,0.5974025974025974,0.6521739130434783,0.7022900763358778,0.43478260869565216,77.0,23.0,46,8,15,31
107,DF5c,Logistic Regression,SMOTEENN,8,0.8245614035087719,0.5116279069767442,0.6911764705882353,0.6875,0.7519999999999999,0.5866666666666667,68.0,32.0,47,10,22,21
108,DF5c,Logistic Regression,SMOTEENN,9,0.8412698412698413,0.40540540540540543,0.7066666666666667,0.6,0.7681159420289856,0.48387096774193555,75.0,25.0,53,10,15,22
109,DF5c,Logistic Regression,SMOTEENN,10,0.803030303030303,0.6470588235294118,0.8153846153846154,0.6285714285714286,0.8091603053435115,0.6376811594202899,65.0,35.0,53,13,22,12
110,DF5c,Logistic Regression,SMOTETomek,1,0.8923076923076924,0.6285714285714286,0.8169014084507042,0.7586206896551724,0.8529411764705882,0.6875,71.0,29.0,58,7,22,13
111,DF5c,Logistic Regression,SMOTETomek,2,0.8055555555555556,0.5714285714285714,0.8285714285714286,0.5333333333333333,0.8169014084507044,0.5517241379310344,70.0,30.0,58,14,16,12
112,DF5c,Logistic Regression,SMOTETomek,3,0.7941176470588235,0.5625,0.7941176470588235,0.5625,0.7941176470588235,0.5625,68.0,32.0,54,14,18,14
113,DF5c,Logistic Regression,SMOTETomek,4,0.8591549295774648,0.5862068965517241,0.8356164383561644,0.6296296296296297,0.8472222222222222,0.6071428571428571,73.0,27.0,61,10,17,12
114,DF5c,Logistic Regression,SMOTETomek,5,0.8412698412698413,0.5135135135135135,0.7464788732394366,0.6551724137931034,0.791044776119403,0.5757575757575758,71.0,29.0,53,10,19,18
115,DF5c,Logistic Regression,SMOTETomek,6,0.7580645161290323,0.6052631578947368,0.7580645161290323,0.6052631578947368,0.7580645161290323,0.6052631578947368,62.0,38.0,47,15,23,15
116,DF5c,Logistic Regression,SMOTETomek,7,0.8360655737704918,0.3333333333333333,0.6623376623376623,0.5652173913043478,0.7391304347826089,0.4193548387096774,77.0,23.0,51,10,13,26
117,DF5c,Logistic Regression,SMOTETomek,8,0.8387096774193549,0.5789473684210527,0.7647058823529411,0.6875,0.7999999999999999,0.6285714285714286,68.0,32.0,52,10,22,16
118,DF5c,Logistic Regression,SMOTETomek,9,0.875,0.4722222222222222,0.7466666666666667,0.68,0.8057553956834532,0.5573770491803278,75.0,25.0,56,8,17,19
119,DF5c,Logistic Regression,SMOTETomek,10,0.8095238095238095,0.6216216216216216,0.7846153846153846,0.6571428571428571,0.7968749999999999,0.6388888888888888,65.0,35.0,51,12,23,14
